,annotations,class,filename,jpg,height,width,x,y
99,"[{'class': 'Head', 'height': 497.0710386382975, 'type': 'rect', 'width': 433.031211574468, 'x': 1561.3519741276589, 'y': 832.5177518297869}]",image,../imgs/whale_00195/w_821.jpg,w_821.jpg,497.0710386382975,433.031211574468,1561.3519741276589,832.5177518297869
100,"[{'class': 'Head', 'height': 350.4026250000017, 'type': 'rect', 'width': 420.48315000000207, 'x': 1070.8304220000052, 'y': 456.9250230000022}]",image,../imgs/whale_04435/w_8204.jpg,w_8204.jpg,350.4026250000017,420.48315000000207,1070.8304220000052,456.9250230000022
101,"[{'class': 'Head', 'height': 585.8731890000029, 'type': 'rect', 'width': 515.7926640000026, 'x': 1110.0755160000053, 'y': 773.6889960000037}]",image,../imgs/whale_07647/w_5687.jpg,w_5687.jpg,585.8731890000029,515.7926640000026,1110.0755160000053,773.6889960000037
102,"[{'class': 'Head', 'height': 431.69603400000204, 'type': 'rect', 'width': 367.2219510000016, 'x': 1230.614019000006, 'y': 456.9250230000022}]",image,../imgs/whale_84264/w_3183.jpg,w_3183.jpg,431.69603400000204,367.2219510000016,1230.614019000006,456.9250230000022
103,"[{'class': 'Head', 'height': 338.2050113230156, 'type': 'rect', 'width': 475.4961545333488, 'x': 1329.3800940122496, 'y': 986.1522359864169}]",image,../imgs/whale_18158/w_3997.jpg,w_3997.jpg,338.2050113230156,475.4961545333488,1329.3800940122496,986.1522359864169
104,"[{'class': 'Head', 'height': 506.219585361702, 'type': 'rect', 'width': 616.002146042553, 'x': 1128.320762553191, 'y': 609.9031148936167}]",image,../imgs/whale_79823/w_2283.jpg,w_2283.jpg,506.219585361702,616.002146042553,1128.320762553191,609.9031148936167
105,"[{'class': 'Head', 'height': 482.19328347043813, 'type': 'rect', 'width': 440.33622761362926, 'x': 1158.6033061164694, 'y': 783.564085639462}]",image,../imgs/whale_08637/w_5519.jpg,w_5519.jpg,482.19328347043813,440.33622761362926,1158.6033061164694,783.564085639462
106,"[{'class': 'Head', 'height': 1113.0731846808508, 'type': 'rect', 'width': 1119.172215829787, 'x': 2695.771767829786, 'y': 597.7050525957444}]",image,../imgs/whale_54574/w_9197.jpg,w_9197.jpg,1113.0731846808508,1119.172215829787,2695.771767829786,597.7050525957444
107,"[{'class': 'Head', 'height': 897.2269454700045, 'type': 'rect', 'width': 853.7489877600042, 'x': 1173.9048581700058, 'y': 1217.382815880006}]",image,../imgs/whale_74828/w_4005.jpg,w_4005.jpg,897.2269454700045,853.7489877600042,1173.9048581700058,1217.382815880006
108,"[{'class': 'Head', 'height': 699.5998649700035, 'type': 'rect', 'width': 490.1151596400023, 'x': 1079.0438595300054, 'y': 810.271030050004}]",image,../imgs/whale_82602/w_4562.jpg,w_4562.jpg,699.5998649700035,490.1151596400023,1079.0438595300054,810.271030050004
109,"[{'class': 'Head', 'height': 636.359199210003, 'type': 'rect', 'width': 462.4473683700021, 'x': 1723.3081419600085, 'y': 592.881241500003}]",image,../imgs/whale_29569/w_9328.jpg,w_9328.jpg,636.359199210003,462.4473683700021,1723.3081419600085,592.881241500003
110,"[{'class': 'Head', 'height': 964.4201528400049, 'type': 'rect', 'width': 806.3184884400039, 'x': 2252.948717700011, 'y': 1691.6878090800083}]",image,../imgs/whale_86377/w_116.jpg,w_116.jpg,964.4201528400049,806.3184884400039,2252.948717700011,1691.6878090800083
111,"[{'class': 'Head', 'height': 675.8846153100034, 'type': 'rect', 'width': 505.9253260800024, 'x': 1343.8641474000067, 'y': 620.549032770003}]",image,../imgs/whale_10583/w_5113.jpg,w_5113.jpg,675.8846153100034,505.9253260800024,1343.8641474000067,620.549032770003
112,"[{'class': 'Head', 'height': 584.9761582800029, 'type': 'rect', 'width': 735.1727394600036, 'x': 1205.525191050006, 'y': 422.92195227000207}]",image,../imgs/whale_79199/w_4544.jpg,w_4544.jpg,584.9761582800029,735.1727394600036,1205.525191050006,422.92195227000207
113,"[{'class': 'Head', 'height': 512.3186165106381, 'type': 'rect', 'width': 628.2002083404252, 'x': 1235.053807659574, 'y': 500.12055421276574}]",image,../imgs/whale_47700/w_6867.jpg,w_6867.jpg,512.3186165106381,628.2002083404252,1235.053807659574,500.12055421276574
114,"[{'class': 'Head', 'height': 691.6947817500034, 'type': 'rect', 'width': 470.35245159000226, 'x': 916.9896535200045, 'y': 747.0303642900037}]",image,../imgs/whale_29569/w_4707.jpg,w_4707.jpg,691.6947817500034,470.35245159000226,916.9896535200045,747.0303642900037
115,"[{'class': 'Head', 'height': 671.9320737000033, 'type': 'rect', 'width': 561.2609086200027, 'x': 1371.5319386700069, 'y': 786.5557803900039}]",image,../imgs/whale_13789/w_545.jpg,w_545.jpg,671.9320737000033,561.2609086200027,1371.5319386700069,786.5557803900039
116,"[{'class': 'Head', 'height': 375.4914529500019, 'type': 'rect', 'width': 648.2168240400033, 'x': 1284.5760232500063, 'y': 426.8744938800021}]",image,../imgs/whale_75932/w_5524.jpg,w_5524.jpg,375.4914529500019,648.2168240400033,1284.5760232500063,426.8744938800021
117,"[{'class': 'Head', 'height': 596.8337831100029, 'type': 'rect', 'width': 403.15924422000217, 'x': 1229.240440710006, 'y': 940.7049031800046}]",image,../imgs/whale_79166/w_5991.jpg,w_5991.jpg,596.8337831100029,403.15924422000217,1229.240440710006,940.7049031800046
118,"[{'class': 'Head', 'height': 778.6506971700042, 'type': 'rect', 'width': 695.6473233600035, 'x': 952.5625280100047, 'y': 1664.020017810008}]",image,../imgs/whale_98507/w_1373.jpg,w_1373.jpg,778.6506971700042,695.6473233600035,952.5625280100047,1664.020017810008
119,"[{'class': 'Head', 'height': 683.7896985300033, 'type': 'rect', 'width': 735.1727394600036, 'x': 1110.6641924100054, 'y': 573.1185334500028}]",image,../imgs/whale_98645/w_1888.jpg,w_1888.jpg,683.7896985300033,735.1727394600036,1110.6641924100054,573.1185334500028
120,"[{'class': 'Head', 'height': 715.4100314100035, 'type': 'rect', 'width': 573.118533450003, 'x': 1553.3488527300076, 'y': 592.881241500003}]",image,../imgs/whale_08181/w_6777.jpg,w_6777.jpg,715.4100314100035,573.118533450003,1553.3488527300076,592.881241500003
121,"[{'class': 'Head', 'height': 774.5769559148935, 'type': 'rect', 'width': 1006.3401395744675, 'x': 1488.1636003404249, 'y': 1430.2228044255312}]",image,../imgs/whale_97688/w_5195.jpg,w_5195.jpg,774.5769559148935,1006.3401395744675,1488.1636003404249,1430.2228044255312
122,"[{'class': 'Head', 'height': 616.5964911600031, 'type': 'rect', 'width': 600.7863247200029, 'x': 944.6574447900047, 'y': 415.0168690500021}]",image,../imgs/whale_02608/w_8152.jpg,w_8152.jpg,616.5964911600031,600.7863247200029,944.6574447900047,415.0168690500021
123,"[{'class': 'Head', 'height': 505.9253260800026, 'type': 'rect', 'width': 620.5490327700031, 'x': 1418.962437990007, 'y': 553.3558254000027}]",image,../imgs/whale_36231/w_7212.jpg,w_7212.jpg,505.9253260800026,620.5490327700031,1418.962437990007,553.3558254000027
124,"[{'class': 'Head', 'height': 1067.1862347000051, 'type': 'rect', 'width': 695.6473233600034, 'x': 1869.5521815300092, 'y': 363.6338281200018}]",image,../imgs/whale_79439/w_3094.jpg,w_3094.jpg,1067.1862347000051,695.6473233600034,1869.5521815300092,363.6338281200018
125,"[{'class': 'Head', 'height': 513.8304093000027, 'type': 'rect', 'width': 537.5456589600026, 'x': 1304.3387313000064, 'y': 699.5998649700034}]",image,../imgs/whale_17601/w_6789.jpg,w_6789.jpg,513.8304093000027,537.5456589600026,1304.3387313000064,699.5998649700034
126,"[{'class': 'Head', 'height': 806.3184884400041, 'type': 'rect', 'width': 877.4642374200043, 'x': 2241.091092870011, 'y': 1237.145523930006}]",image,../imgs/whale_25715/w_9025.jpg,w_9025.jpg,806.3184884400041,877.4642374200043,2241.091092870011,1237.145523930006
127,"[{'class': 'Head', 'height': 353.74380663829766, 'type': 'rect', 'width': 594.6555370212764, 'x': 1302.1431502978717, 'y': 902.6566100425528}]",image,../imgs/whale_11625/w_7182.jpg,w_7182.jpg,353.74380663829766,594.6555370212764,1302.1431502978717,902.6566100425528
128,"[{'class': 'Head', 'height': 643.4477862127657, 'type': 'rect', 'width': 664.7943952340423, 'x': 945.349828085106, 'y': 826.4187206808507}]",image,../imgs/whale_83791/w_8613.jpg,w_8613.jpg,643.4477862127657,664.7943952340423,945.349828085106,826.4187206808507
129,"[{'class': 'Head', 'height': 363.6338281200019, 'type': 'rect', 'width': 411.064327440002, 'x': 1059.2811514800053, 'y': 1126.4743588500055}]",image,../imgs/whale_39915/w_9104.jpg,w_9104.jpg,363.6338281200019,411.064327440002,1059.2811514800053,1126.4743588500055
130,"[{'class': 'Head', 'height': 466.3999099800021, 'type': 'rect', 'width': 616.5964911600029, 'x': 1217.382815880006, 'y': 1075.0913179200054}]",image,../imgs/whale_73666/w_9216.jpg,w_9216.jpg,466.3999099800021,616.5964911600029,1217.382815880006,1075.0913179200054
131,"[{'class': 'Head', 'height': 588.55650587234, 'type': 'rect', 'width': 445.2292738723402, 'x': 1033.7857797446804, 'y': 933.1517657872337}]",image,../imgs/whale_72327/w_7904.jpg,w_7904.jpg,588.55650587234,445.2292738723402,1033.7857797446804,933.1517657872337
132,"[{'class': 'Head', 'height': 529.6405757400025, 'type': 'rect', 'width': 458.4948267600023, 'x': 1312.2438145200065, 'y': 873.5116958100043}]",image,../imgs/whale_06069/w_2226.jpg,w_2226.jpg,529.6405757400025,458.4948267600023,1312.2438145200065,873.5116958100043
133,"[{'class': 'Head', 'height': 529.6405757400025, 'type': 'rect', 'width': 703.5524065800037, 'x': 2814.2096263200137, 'y': 1355.7217722300068}]",image,../imgs/whale_37154/w_4961.jpg,w_4961.jpg,529.6405757400025,703.5524065800037,2814.2096263200137,1355.7217722300068
134,"[{'class': 'Head', 'height': 415.01686905000213, 'type': 'rect', 'width': 525.6880341300027, 'x': 1391.2946467200068, 'y': 928.8472783500046}]",image,../imgs/whale_79823/w_8429.jpg,w_8429.jpg,415.01686905000213,525.6880341300027,1391.2946467200068,928.8472783500046
135,"[{'class': 'Head', 'height': 541.4982005700027, 'type': 'rect', 'width': 367.58636973000193, 'x': 1415.009896380007, 'y': 616.596491160003}]",image,../imgs/whale_11099/w_5688.jpg,w_5688.jpg,541.4982005700027,367.58636973000193,1415.009896380007,616.596491160003
136,"[{'class': 'Head', 'height': 596.833783110003, 'type': 'rect', 'width': 407.11178583000196, 'x': 719.3625730200035, 'y': 383.39653617000187}]",image,../imgs/whale_12820/w_3360.jpg,w_3360.jpg,596.833783110003,407.11178583000196,719.3625730200035,383.39653617000187
137,"[{'class': 'Head', 'height': 335.96603685000173, 'type': 'rect', 'width': 418.96941066000227, 'x': 1525.6810614600074, 'y': 703.5524065800034}]",image,../imgs/whale_40190/w_5725.jpg,w_5725.jpg,335.96603685000173,418.96941066000227,1525.6810614600074,703.5524065800034
138,"[{'class': 'Head', 'height': 438.73211871000206, 'type': 'rect', 'width': 529.6405757400028, 'x': 1383.3895635000067, 'y': 664.0269904800033}]",image,../imgs/whale_38437/w_6700.jpg,w_6700.jpg,438.73211871000206,529.6405757400028,1383.3895635000067,664.0269904800033
139,"[{'class': 'Head', 'height': 378.13993123404225, 'type': 'rect', 'width': 594.6555370212764, 'x': 1418.024742127659, 'y': 933.1517657872337}]",image,../imgs/whale_76782/w_962.jpg,w_962.jpg,378.13993123404225,594.6555370212764,1418.024742127659,933.1517657872337
140,"[{'class': 'Head', 'height': 470.35245159000226, 'type': 'rect', 'width': 415.016869050002, 'x': 1501.9658118000075, 'y': 924.8947367400045}]",image,../imgs/whale_39293/w_4404.jpg,w_4404.jpg,470.35245159000226,415.016869050002,1501.9658118000075,924.8947367400045
141,"[{'class': 'Head', 'height': 379.4439945600019, 'type': 'rect', 'width': 573.1185334500028, 'x': 1209.477732660006, 'y': 782.6032387800038}]",image,../imgs/whale_73080/w_671.jpg,w_671.jpg,379.4439945600019,573.1185334500028,1209.477732660006,782.6032387800038
142,"[{'class': 'Head', 'height': 541.4982005700027, 'type': 'rect', 'width': 529.6405757400025, 'x': 1067.1862347000053, 'y': 652.1693656500032}]",image,../imgs/whale_74232/w_7062.jpg,w_7062.jpg,541.4982005700027,529.6405757400025,1067.1862347000053,652.1693656500032
143,"[{'class': 'Head', 'height': 529.6405757400026, 'type': 'rect', 'width': 478.2575348100022, 'x': 1367.5793970600068, 'y': 766.7930723400037}]",image,../imgs/whale_18989/w_3802.jpg,w_3802.jpg,529.6405757400026,478.2575348100022,1367.5793970600068,766.7930723400037
144,"[{'class': 'Head', 'height': 379.4439945600019, 'type': 'rect', 'width': 537.5456589600028, 'x': 1624.494601710008, 'y': 968.3726944500048}]",image,../imgs/whale_02411/w_2577.jpg,w_2577.jpg,379.4439945600019,537.5456589600028,1624.494601710008,968.3726944500048
145,"[{'class': 'Head', 'height': 715.4100314100035, 'type': 'rect', 'width': 537.5456589600026, 'x': 1430.820062820007, 'y': 715.4100314100035}]",image,../imgs/whale_59173/w_4985.jpg,w_4985.jpg,715.4100314100035,537.5456589600026,1430.820062820007,715.4100314100035
146,"[{'class': 'Head', 'height': 525.6880341300026, 'type': 'rect', 'width': 470.35245159000215, 'x': 1711.4505171300084, 'y': 794.4608636100039}]",image,../imgs/whale_82548/w_5100.jpg,w_5100.jpg,525.6880341300026,470.35245159000215,1711.4505171300084,794.4608636100039
147,"[{'class': 'Head', 'height': 794.4608636100038, 'type': 'rect', 'width': 1019.755735380005, 'x': 1596.8268104400079, 'y': 1422.914979600007}]",image,../imgs/whale_23821/w_7815.jpg,w_7815.jpg,794.4608636100038,1019.755735380005,1596.8268104400079,1422.914979600007
148,"[{'class': 'Head', 'height': 482.15401200000235, 'type': 'rect', 'width': 375.6316140000017, 'x': 1334.3331960000064, 'y': 484.95723300000236}]",image,../imgs/whale_79193/w_8815.jpg,w_8815.jpg,482.15401200000235,375.6316140000017,1334.3331960000064,484.95723300000236
149,"[{'class': 'Head', 'height': 675.5762610000032, 'type': 'rect', 'width': 484.95723300000236, 'x': 1196.9753670000057, 'y': 616.708620000003}]",image,../imgs/whale_38302/w_1553.jpg,w_1553.jpg,675.5762610000032,484.95723300000236,1196.9753670000057,616.708620000003
150,"[{'class': 'Head', 'height': 574.6603050000027, 'type': 'rect', 'width': 748.4600070000038, 'x': 1592.2295280000076, 'y': 824.146974000004}]",image,../imgs/whale_98746/w_5822.jpg,w_5822.jpg,574.6603050000027,748.4600070000038,1592.2295280000076,824.146974000004
151,"[{'class': 'Head', 'height': 501.7765590000025, 'type': 'rect', 'width': 549.4313160000027, 'x': 1222.2043560000059, 'y': 852.179184000004}]",image,../imgs/whale_42191/w_3680.jpg,w_3680.jpg,501.7765590000025,549.4313160000027,1222.2043560000059,852.179184000004
152,"[{'class': 'Head', 'height': 619.511841000003, 'type': 'rect', 'width': 451.31858100000227, 'x': 986.7337920000048, 'y': 507.3830010000024}]",image,../imgs/whale_12074/w_9099.jpg,w_9099.jpg,619.511841000003,451.31858100000227,986.7337920000048,507.3830010000024
153,"[{'class': 'Head', 'height': 459.7282440000022, 'type': 'rect', 'width': 597.0860730000027, 'x': 1830.5033130000088, 'y': 1188.5657040000058}]",image,../imgs/whale_89615/w_5337.jpg,w_5337.jpg,459.7282440000022,597.0860730000027,1830.5033130000088,1188.5657040000058
154,"[{'class': 'Head', 'height': 822.128654880004, 'type': 'rect', 'width': 782.6032387800037, 'x': 2328.0470082900115, 'y': 1154.1421501200057}]",image,../imgs/whale_95831/w_5410.jpg,w_5410.jpg,822.128654880004,782.6032387800037,2328.0470082900115,1154.1421501200057
155,"[{'class': 'Head', 'height': 1011.850652160005, 'type': 'rect', 'width': 869.5591542000043, 'x': 2162.040260670011, 'y': 897.2269454700045}]",image,../imgs/whale_97688/w_3271.jpg,w_3271.jpg,1011.850652160005,869.5591542000043,2162.040260670011,897.2269454700045
156,"[{'class': 'Head', 'height': 458.4948267600022, 'type': 'rect', 'width': 588.9286998900029, 'x': 1430.820062820007, 'y': 667.9795320900033}]",image,../imgs/whale_60729/w_9394.jpg,w_9394.jpg,458.4948267600022,588.9286998900029,1430.820062820007,667.9795320900033
157,"[{'class': 'Head', 'height': 948.6099864000046, 'type': 'rect', 'width': 999.9930273300047, 'x': 1505.9183534100075, 'y': 1019.755735380005}]",image,../imgs/whale_90244/w_7825.jpg,w_7825.jpg,948.6099864000046,999.9930273300047,1505.9183534100075,1019.755735380005
158,"[{'class': 'Head', 'height': 588.9286998900028, 'type': 'rect', 'width': 762.8405307300038, 'x': 1343.8641474000067, 'y': 818.1761132700041}]",image,../imgs/whale_96385/w_4483.jpg,w_4483.jpg,588.9286998900028,762.8405307300038,1343.8641474000067,818.1761132700041
159,"[{'class': 'Head', 'height': 778.6506971700039, 'type': 'rect', 'width': 490.1151596400025, 'x': 1158.0946917300057, 'y': 434.77957710000214}]",image,../imgs/whale_69459/w_4127.jpg,w_4127.jpg,778.6506971700039,490.1151596400025,1158.0946917300057,434.77957710000214
160,"[{'class': 'Head', 'height': 664.0269904800032, 'type': 'rect', 'width': 557.3083670100027, 'x': 1047.4235266500052, 'y': 426.8744938800021}]",image,../imgs/whale_95370/w_7317.jpg,w_7317.jpg,664.0269904800032,557.3083670100027,1047.4235266500052,426.8744938800021
161,"[{'class': 'Head', 'height': 664.0269904800034, 'type': 'rect', 'width': 628.4541159900032, 'x': 1094.8540259700053, 'y': 687.7422401400033}]",image,../imgs/whale_09181/w_2680.jpg,w_2680.jpg,664.0269904800034,628.4541159900032,1094.8540259700053,687.7422401400033
162,"[{'class': 'Head', 'height': 841.8913629300041, 'type': 'rect', 'width': 687.7422401400036, 'x': 1379.4370218900067, 'y': 735.1727394600036}]",image,../imgs/whale_63948/w_6680.jpg,w_6680.jpg,841.8913629300041,687.7422401400036,1379.4370218900067,735.1727394600036
163,"[{'class': 'Head', 'height': 577.0710750600028, 'type': 'rect', 'width': 853.7489877600043, 'x': 952.5625280100047, 'y': 849.7964461500042}]",image,../imgs/whale_86527/w_2199.jpg,w_2199.jpg,577.0710750600028,853.7489877600043,952.5625280100047,849.7964461500042
164,"[{'class': 'Head', 'height': 644.264282430003, 'type': 'rect', 'width': 648.2168240400033, 'x': 1292.4811064700064, 'y': 739.1252810700037}]",image,../imgs/whale_82602/w_5757.jpg,w_5757.jpg,644.264282430003,648.2168240400033,1292.4811064700064,739.1252810700037
165,"[{'class': 'Head', 'height': 656.1219072600031, 'type': 'rect', 'width': 869.5591542000041, 'x': 1596.8268104400079, 'y': 1169.9523165600058}]",image,../imgs/whale_87622/w_5915.jpg,w_5915.jpg,656.1219072600031,869.5591542000041,1596.8268104400079,1169.9523165600058
166,"[{'class': 'Head', 'height': 494.0677012500025, 'type': 'rect', 'width': 529.6405757400025, 'x': 1731.2132251800085, 'y': 478.25753481000237}]",image,../imgs/whale_48813/w_6339.jpg,w_6339.jpg,494.0677012500025,529.6405757400025,1731.2132251800085,478.25753481000237
167,"[{'class': 'Head', 'height': 391.30161939000186, 'type': 'rect', 'width': 466.39990998000235, 'x': 1233.192982320006, 'y': 837.9388213200041}]",image,../imgs/whale_90271/w_3422.jpg,w_3422.jpg,391.30161939000186,466.39990998000235,1233.192982320006,837.9388213200041
